source,url,publication_date,title,sentence,is_relevant,label_content,pred_content,conf_content,pred_semantic,conf_semantic,pred_final,conf_final,fusion_rule,month
The Observer,https://observer.ug/news/food-prices-rise-in-nebbi-after-vendor-evictions/,2026-04-10,Food prices rise in Nebbi after vendor evictions,"The eviction of kiosks and makeshift structures in the central business district is intended to pave way for infrastructure development, including the installation of streetlights, walkways and drainage systems along the 33-kilometre Alwi–Nebbi town road currently under construction by China Railway 18 Bureau Group.",True,land_row_dispute,land_row_dispute,0.4378501842736265,delay_time_overrun,0.22004130482673645,land_row_dispute,0.5,content_preferred,2026-04
The Observer,https://observer.ug/news/nandutu-apologises-to-museveni-over-iron-sheets-theft-pleads-for-non-custodial-sentence/,2026-04-10,"Nandutu apologises to Museveni over iron sheet theft, pleads for non-custodial sentence","The prosecution team of state attorneys pushed for a deterrent sentence, arguing that Nandutu’s actions constituted a clear abuse of office and breach of public trust.",True,,land_row_dispute,0.2705276046507599,contract_management_failure,0.24961024522781372,land_row_dispute,0.5,content_preferred,2026-04
The Observer,https://observer.ug/news/nandutu-apologises-to-museveni-over-iron-sheets-theft-pleads-for-non-custodial-sentence/,2026-04-10,"Nandutu apologises to Museveni over iron sheet theft, pleads for non-custodial sentence","The state argued that although Nandutu is a first-time offender, the “premeditated and sophisticated” nature of the offence — including moving the iron sheets to a private farm for nine months — negated any claim of mistake. “This was not an impulsive act, but a carefully orchestrated course of conduct designed to evade scrutiny,” the prosecution submitted.",True,,land_row_dispute,0.5658245809122712,procurement_irregularity,0.13393019139766693,land_row_dispute,0.5658245809122712,content_preferred,2026-04
The Observer,https://observer.ug/news/nandutu-apologises-to-museveni-over-iron-sheets-theft-pleads-for-non-custodial-sentence/,2026-04-10,"Nandutu apologises to Museveni over iron sheet theft, pleads for non-custodial sentence","They argued that since government had been made whole through recoveries and compensation, a prison sentence would be unnecessarily punitive.",True,land_row_dispute,land_row_dispute,0.999999998158402,land_row_dispute,0.23789271712303162,land_row_dispute,0.8094731788203584,agree,2026-04
The Observer,https://observer.ug/news/mubende-goats-introduced-in-zombo/,2026-04-09,Mubende goats introduced in Zombo,"Under the initiative, NARO trained the initial 15 beneficiaries under the Zombo Town Council Goat Farmers’ Group to pilot the project.",True,,land_row_dispute,0.2158987363073124,land_row_dispute,0.17758533358573914,land_row_dispute,0.5983710174732629,agree,2026-04
The Observer,https://observer.ug/business/africa-pushes-for-new-global-financial-order-as-aid-models-face-scrutiny/,2026-04-10,Africa pushes for new global financial order as aid models face scrutiny,Analysts argue that this imbalance has left governments across the continent grappling with difficult choices between servicing external debt and funding essential public services such as healthcare and infrastructure.,True,,land_row_dispute,0.21908346864941286,governance_oversight_failure,0.2683800756931305,land_row_dispute,0.5,content_preferred,2026-04
The Observer,https://observer.ug/business/africa-pushes-for-new-global-financial-order-as-aid-models-face-scrutiny/,2026-04-10,Africa pushes for new global financial order as aid models face scrutiny,"With more than 60 per cent of the continent’s population under the age of 25, there is growing pressure to bridge the gap between youthful demographics and traditionally older political leadership structures.",True,,land_row_dispute,0.16206752562981078,governance_oversight_failure,0.14201384782791138,land_row_dispute,0.5,content_preferred,2026-04
The Observer,https://observer.ug/business/euro-gold-to-refine-gold-for-bank-of-uganda/,2026-04-09,Euro Gold to refine gold for Bank of Uganda,"The Observer The Bank of Uganda (BoU) has signed a contract with Euro Gold Refinery to commence supply of refined gold under the Domestic Gold Purchase Programme, a move aimed at strengthening the country’s reserves and promoting value addition.",True,,procurement_irregularity,0.40017392943345975,payment_financial_dispute,0.1967003345489502,procurement_irregularity,0.5,content_preferred,2026-04
The Observer,https://observer.ug/business/euro-gold-to-refine-gold-for-bank-of-uganda/,2026-04-09,Euro Gold to refine gold for Bank of Uganda,"According to Benard Feni, director of Euro Gold Refinery, the contract was awarded following a competitive bidding process open to eligible refineries. “The central bank made an open call for bids, and Euro Gold has won the contract.",True,,procurement_irregularity,0.5120846062050204,procurement_irregularity,0.2674219310283661,procurement_irregularity,0.6948766343083466,agree,2026-04
The Observer,https://observer.ug/business/euro-gold-to-refine-gold-for-bank-of-uganda/,2026-04-09,Euro Gold to refine gold for Bank of Uganda,Feni described the contract as a major milestone for the refinery and a boost for local participation in the gold value chain. “We are very happy.,True,,procurement_irregularity,0.3678861769124578,contract_management_failure,0.21394005417823792,procurement_irregularity,0.5,content_preferred,2026-04
The Observer,https://observer.ug/business/euro-gold-to-refine-gold-for-bank-of-uganda/,2026-04-09,Euro Gold to refine gold for Bank of Uganda,"He added that the refinery aims to position Uganda as a regional gold hub. “By 2030, we want Uganda to be known as a gold hub, not just exporting raw materials, but producing high-quality, 24-karat bullion for the global market,” Feni said.",True,,land_row_dispute,0.3081276212165225,contract_management_failure,0.0759754404425621,land_row_dispute,0.5,content_preferred,2026-04
The Observer,https://observer.ug/business/euro-gold-to-refine-gold-for-bank-of-uganda/,2026-04-09,Euro Gold to refine gold for Bank of Uganda,"To strengthen the value chain, Euro Gold Refinery has partnered with local mining communities.",True,,land_row_dispute,0.16206752562981078,land_row_dispute,0.10397959500551224,land_row_dispute,0.5665117801588307,agree,2026-04
The Observer,https://observer.ug/business/euro-gold-to-refine-gold-for-bank-of-uganda/,2026-04-09,Euro Gold to refine gold for Bank of Uganda,The refinery has also supported Kakoka artisanal miners in Abim to obtain a mining licence and signed agreements to supply gold.,True,,land_row_dispute,0.16206752562981078,payment_financial_dispute,0.15439604222774506,land_row_dispute,0.5,content_preferred,2026-04
The Observer,https://observer.ug/business/euro-gold-to-refine-gold-for-bank-of-uganda/,2026-04-09,Euro Gold to refine gold for Bank of Uganda,"Feni said the refinery’s operations have created employment opportunities, with more than 70 per cent of its workforce comprising Ugandans trained to meet international standards. “We are helping miners move from raw gold to refined products so they can fetch better prices on the international market,” he said.",True,,land_row_dispute,0.3385514268360904,payment_financial_dispute,0.11093555390834808,land_row_dispute,0.5,content_preferred,2026-04
The Observer,https://observer.ug/business/euro-gold-to-refine-gold-for-bank-of-uganda/,2026-04-09,Euro Gold to refine gold for Bank of Uganda,"This contract is a sign of trust in our ability to deliver quality,” Feni said.",True,,delay_time_overrun,0.3086079407740278,contract_management_failure,0.3645789623260498,delay_time_overrun,0.5,content_preferred,2026-04
The Observer,https://observer.ug/business/euro-gold-to-refine-gold-for-bank-of-uganda/,2026-04-09,Euro Gold to refine gold for Bank of Uganda,"Euro Gold Refinery (U) SMC Ltd, Uganda’s first fully locally owned gold refinery, was launched in Kampala in July 2025 by the minister of Energy and Mineral Development, Ruth Nankabirwa.",True,,land_row_dispute,0.32605756444239564,governance_oversight_failure,0.04516288638114929,land_row_dispute,0.5,content_preferred,2026-04
The Observer,https://observer.ug/business/musicians-should-think-beyond-miming-at-kwanjula-and-weddings/,2026-04-01,Musicians should think beyond miming at kwanjula and weddings,"Congolese musicians ruled the airwaves and the stages at Gaba beach, Nakivubo stadium and the beaches of Entebbe.",True,,procurement_irregularity,0.24392959668315842,delay_time_overrun,0.04077233374118805,procurement_irregularity,0.5,content_preferred,2026-04
The Observer,https://observer.ug/business/totalenergies-revamps-lpg-filling-plant-in-jinja/,2026-03-31,TotalEnergies revamps LPG filling plant in Jinja,"The Observer TotalEnergies has commissioned a revamped Liquefied Petroleum Gas (LPG) filling and storage plant in Jinja, aimed at boosting supply of clean cooking energy in Uganda.",True,,delay_time_overrun,0.39480873690287405,payment_financial_dispute,0.12136489152908325,delay_time_overrun,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/totalenergies-revamps-lpg-filling-plant-in-jinja/,2026-03-31,TotalEnergies revamps LPG filling plant in Jinja,"The facility, originally constructed in 2016 and scheduled to begin operations in 2017, reached full operational completion in December 2025 following refurbishment.",True,,land_row_dispute,0.20625424800733747,delay_time_overrun,0.335686057806015,land_row_dispute,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/totalenergies-revamps-lpg-filling-plant-in-jinja/,2026-03-31,TotalEnergies revamps LPG filling plant in Jinja,"The upgraded plant is equipped with automated filling technology and enhanced safety systems designed to ensure accurate cylinder filling, prevent leakage and provide tamper-proof sealing.",True,,land_row_dispute,0.16206752562981078,quality_technical_defect,0.1747368723154068,land_row_dispute,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/totalenergies-revamps-lpg-filling-plant-in-jinja/,2026-03-31,TotalEnergies revamps LPG filling plant in Jinja,"The facility sits on approximately five acres, part of which is currently used for production, with additional space reserved for future expansion.",True,,land_row_dispute,0.18864821291452943,delay_time_overrun,0.16424807906150818,land_row_dispute,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/totalenergies-revamps-lpg-filling-plant-in-jinja/,2026-03-31,TotalEnergies revamps LPG filling plant in Jinja,"It has a storage capacity of up to 140 tonnes of marketable gas before cylinder filling and can produce more than 40 tonnes per day, up from about 30 tonnes previously.",True,,procurement_irregularity,0.6777813394312968,delay_time_overrun,0.07537594437599182,procurement_irregularity,0.6777813394312968,content_preferred,2026-03
The Observer,https://observer.ug/business/totalenergies-revamps-lpg-filling-plant-in-jinja/,2026-03-31,TotalEnergies revamps LPG filling plant in Jinja,"Daily cylinder output ranges between 40 and 50 tonnes depending on demand, with additional capacity available for other product lines.",True,,procurement_irregularity,0.5088779744580577,quality_technical_defect,0.06442523002624512,procurement_irregularity,0.5088779744580577,content_preferred,2026-03
The Observer,https://observer.ug/business/totalenergies-revamps-lpg-filling-plant-in-jinja/,2026-03-31,TotalEnergies revamps LPG filling plant in Jinja,"Olufemi Babajide, managing director of TotalEnergies Marketing Uganda Limited, said the investment reflects the company’s long-term commitment to supporting Uganda’s energy transition and expanding access to cleaner cooking solutions. “This refurbished plant reaffirms our commitment to deliver quality, reliable and clean energy to Ugandans, especially as the country prepares for local production of LPG in the oil region,” Babajide said.",True,,land_row_dispute,0.4965877628098058,procurement_irregularity,0.11208231747150421,land_row_dispute,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/totalenergies-revamps-lpg-filling-plant-in-jinja/,2026-03-31,TotalEnergies revamps LPG filling plant in Jinja,"Biova Agbokou, executive vice president for TotalEnergies East and Central Africa, said the expanded facility supports the company’s ambition to provide 100 million people in Africa and India with access to clean cooking by 2030.",True,,land_row_dispute,0.3970004105065676,delay_time_overrun,0.07250213623046875,land_row_dispute,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/totalenergies-revamps-lpg-filling-plant-in-jinja/,2026-03-31,TotalEnergies revamps LPG filling plant in Jinja,"He noted that wider adoption of LPG could reduce reliance on charcoal and firewood, cut carbon emissions and lower health risks associated with indoor air pollution.",True,,contract_management_failure,0.1248078580705557,governance_oversight_failure,0.07626499235630035,contract_management_failure,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/totalenergies-revamps-lpg-filling-plant-in-jinja/,2026-03-31,TotalEnergies revamps LPG filling plant in Jinja,"Ben Kagonyera, manager for business development at the Uganda National Oil Company (UNOC), said the commissioning marks an important step in strengthening Uganda’s clean energy supply. “This investment is timely and complements efforts to promote clean cooking solutions and sustainable energy use,” Kagonyera said.",True,,land_row_dispute,0.26135692789143816,payment_financial_dispute,0.13348373770713806,land_row_dispute,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/totalenergies-revamps-lpg-filling-plant-in-jinja/,2026-03-31,TotalEnergies revamps LPG filling plant in Jinja,"He added that UNOC’s partnership with TotalEnergies in the upstream sector could support future domestic LPG supply once oil production begins. “With the commencement of oil production, gas will also be produced.",True,,land_row_dispute,0.31131241052481873,contract_management_failure,0.14583313465118408,land_row_dispute,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/totalenergies-revamps-lpg-filling-plant-in-jinja/,2026-03-31,TotalEnergies revamps LPG filling plant in Jinja,"This presents an opportunity for Uganda to supply locally produced gas to its citizens and improve access to LPG,” he said.",True,,land_row_dispute,0.348338236792015,land_row_dispute,0.09589842706918716,land_row_dispute,0.6110591659653005,agree,2026-03
The Observer,https://observer.ug/business/totalenergies-revamps-lpg-filling-plant-in-jinja/,2026-03-31,TotalEnergies revamps LPG filling plant in Jinja,"Kagonyera explained that LPG production will be linked to oil output, with excess gas expected to come on stream once oil production starts.",True,,land_row_dispute,0.3069812403748371,payment_financial_dispute,0.0905882865190506,land_row_dispute,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/totalenergies-revamps-lpg-filling-plant-in-jinja/,2026-03-31,TotalEnergies revamps LPG filling plant in Jinja,TotalEnergies Marketing Uganda Limited has operated in Uganda since 1955 and currently runs more than 200 service stations across the country.,True,,land_row_dispute,0.29633636026046617,procurement_irregularity,0.06514701247215271,land_row_dispute,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/totalenergies-revamps-lpg-filling-plant-in-jinja/,2026-03-31,TotalEnergies revamps LPG filling plant in Jinja,Your email address will not be published.,True,,land_row_dispute,0.16206752562981078,procurement_irregularity,0.11131931096315384,land_row_dispute,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/totalenergies-revamps-lpg-filling-plant-in-jinja/,2026-03-31,TotalEnergies revamps LPG filling plant in Jinja,"Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Sign up and get daily updates right to your inbox.",True,,delay_time_overrun,0.3429546201998245,quality_technical_defect,0.07187946140766144,delay_time_overrun,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/uganda-has-enough-fuel-stock-until-may-govt/,2026-03-31,Uganda has enough fuel stock until May – govt,"The ministry added that incoming shipments scheduled for April will boost national stocks, with more than 350 million litres of petroleum products expected to arrive through Kenya’s coastal infrastructure.",True,,land_row_dispute,0.06749148602994397,delay_time_overrun,0.13652221858501434,land_row_dispute,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/economics-of-forgiveness-a-final-chance-to-reset-your-business-debt/,2026-03-29,Economics of forgiveness: A final chance to reset your business debt,"It is, in many ways, a bridge between enforcement and cooperation, a recognition that while compliance is mandatory, achieving it sometimes requires flexibility.",True,,land_row_dispute,0.16206752562981078,governance_oversight_failure,0.2760767340660095,land_row_dispute,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/investments-in-small-scale-industries-could-lead-to-improved-incomes/,2026-03-29,Investments in small-scale industries could lead to improved incomes,We have always had one international airport at Entebbe and some airfields in many parts of the country.,True,,land_row_dispute,0.21331414004992613,delay_time_overrun,0.020685212686657906,land_row_dispute,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/investments-in-small-scale-industries-could-lead-to-improved-incomes/,2026-03-29,Investments in small-scale industries could lead to improved incomes,Construction of an international airport is underway in Kabaale just outside Hoima ostensibly to support the oil and gas sector.,True,,land_row_dispute,0.2907803441993912,delay_time_overrun,0.13093718886375427,land_row_dispute,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/investments-in-small-scale-industries-could-lead-to-improved-incomes/,2026-03-29,Investments in small-scale industries could lead to improved incomes,The proposers of the airport claim that this is an existing gap.,True,,land_row_dispute,0.32603604220991717,delay_time_overrun,0.2897990345954895,land_row_dispute,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/investments-in-small-scale-industries-could-lead-to-improved-incomes/,2026-03-29,Investments in small-scale industries could lead to improved incomes,I am also not sure whether it makes sense to build an international airport whose main business is refueling flights from South America.,True,,land_row_dispute,0.23754946724012357,delay_time_overrun,0.09006432443857193,land_row_dispute,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/investments-in-small-scale-industries-could-lead-to-improved-incomes/,2026-03-29,Investments in small-scale industries could lead to improved incomes,What else caused debate was the release of the artistic impressions of the Nyakisharara airport.,True,,land_row_dispute,0.16206752562981078,land_row_dispute,0.17774927616119385,land_row_dispute,0.5849542004477511,agree,2026-03
The Observer,https://observer.ug/business/investments-in-small-scale-industries-could-lead-to-improved-incomes/,2026-03-29,Investments in small-scale industries could lead to improved incomes,Some people claimed the airport looked exactly the same as one somewhere in the Middle East.,True,,land_row_dispute,0.3135331689816443,delay_time_overrun,0.06329743564128876,land_row_dispute,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/investments-in-small-scale-industries-could-lead-to-improved-incomes/,2026-03-29,Investments in small-scale industries could lead to improved incomes,The infrastructure is poor enabling only small aircraft to operate at these fields.,True,,land_row_dispute,0.17213959420230993,quality_technical_defect,0.1602277159690857,land_row_dispute,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/namananga-forest-on-brink-and-race-to-save-it/,2026-03-26,Namananga forest on brink and race to save it,"The Observer At the edge of Kayunga district lies the 459-hectare Namananga forest reserve, a once- thriving ecosystem now heavily degraded by charcoal burning, firewood harvesting, and encroachment for construction.",True,,land_row_dispute,0.5861081725895374,land_row_dispute,0.13672620058059692,land_row_dispute,0.6807085932925336,agree,2026-03
The Observer,https://observer.ug/business/namananga-forest-on-brink-and-race-to-save-it/,2026-03-26,Namananga forest on brink and race to save it,"In an effort to restore the degraded landscape, the National Forestry Authority (NFA), in partnership with Uganda Breweries Limited (UBL) and Rotary Club, has launched a Shs 372 million forest restoration project aimed at planting 80,000 indigenous trees.",True,,procurement_irregularity,0.3312299070495861,land_row_dispute,0.14078646898269653,procurement_irregularity,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/namananga-forest-on-brink-and-race-to-save-it/,2026-03-26,Namananga forest on brink and race to save it,The trees we plant today will do far more than grow into forests.,True,,land_row_dispute,0.16206752562981078,delay_time_overrun,0.1159665659070015,land_row_dispute,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/namananga-forest-on-brink-and-race-to-save-it/,2026-03-26,Namananga forest on brink and race to save it,"A small seed becomes a tree, a stream becomes a river, and small actions taken together create lasting change,” she said. “As we plant trees, we are doing something simple yet powerful investing in the future of our environment and the well-being of communities that depend on it.” She noted that the company’s operations are closely tied to Uganda’s natural resources, including water and agricultural inputs such as barley, sorghum, and maize, all of which depend on a healthy ecosystem. “True conservation succeeds when organizations, businesses, and communities work together, including the dedicated eco-champions and local communities who protect these forests every day,” she added.",True,,land_row_dispute,0.28083677005838464,land_row_dispute,0.20580139756202698,land_row_dispute,0.6216595419051029,agree,2026-03
The Observer,https://observer.ug/news/wolokoso-kadaga-visitors-worry-busoga-mps/,2016-11-22,Wolokoso: Kadaga visitors worry Busoga MPs,Honourable Sabiiti’s ‘conflict of interest’ Last week was not easy for works minister Monica Azuba Ntege.,True,,quality_technical_defect,0.4392079799531129,contract_management_failure,0.2612898349761963,quality_technical_defect,0.5,content_preferred,2016-11
The Observer,https://observer.ug/news/wolokoso-kadaga-visitors-worry-busoga-mps/,2016-11-22,Wolokoso: Kadaga visitors worry Busoga MPs,"But neither was it smooth sailing for Engineer Denis Sabiiti, who chairs parliament’s physical infrastructure committee.",True,,governance_oversight_failure,0.32225524765028823,procurement_irregularity,0.22432664036750793,governance_oversight_failure,0.5,content_preferred,2016-11
The Observer,https://observer.ug/news/wolokoso-kadaga-visitors-worry-busoga-mps/,2016-11-22,Wolokoso: Kadaga visitors worry Busoga MPs,"Before becoming Rubanda West MP, Sabiiti worked in the ministry of works.",True,,governance_oversight_failure,0.2863166509102935,governance_oversight_failure,0.09818676114082336,governance_oversight_failure,0.5961258530127792,agree,2016-11
The Observer,https://observer.ug/news/wolokoso-kadaga-visitors-worry-busoga-mps/,2016-11-22,Wolokoso: Kadaga visitors worry Busoga MPs,Minister: at least let me finish my tea Monica Azuba Ntege is really the minister for works.,True,,quality_technical_defect,0.38416080010306636,delay_time_overrun,0.11990450322628021,quality_technical_defect,0.5,content_preferred,2016-11
The Observer,https://observer.ug/news/wolokoso-kadaga-visitors-worry-busoga-mps/,2016-11-22,Wolokoso: Kadaga visitors worry Busoga MPs,I mean the minister works so hard she can hardly find time for a bottle of water let alone breakfast at home.,True,,land_row_dispute,0.4173658811675827,delay_time_overrun,0.07982876896858215,land_row_dispute,0.5,content_preferred,2016-11
The Observer,https://observer.ug/news/wolokoso-kadaga-visitors-worry-busoga-mps/,2016-11-22,Wolokoso: Kadaga visitors worry Busoga MPs,"This was the impression you got last week, when the honourable minister met parliament’s committee on physical infrastructure.",True,,land_row_dispute,0.39066663113582456,delay_time_overrun,0.16213549673557281,land_row_dispute,0.5,content_preferred,2016-11
The Observer,https://observer.ug/news/wolokoso-kadaga-visitors-worry-busoga-mps/,2016-11-22,Wolokoso: Kadaga visitors worry Busoga MPs,"Otherwise, our hardworking works minister could have collapsed on the way to the next meeting.",True,quality_technical_defect,quality_technical_defect,0.46805990934222225,governance_oversight_failure,0.25843289494514465,quality_technical_defect,0.5,content_preferred,2016-11
The Observer,https://observer.ug/news/israel-dumps-eritrea-sudan-refugees-in-uganda-rwanda/,2016-11-25,"Israel dumps Eritrea, Sudan refugees in Uganda, Rwanda","Now Al Jazeera has landed on ‘evidence’ in form of Eritreans who claim to have been part of this secret deal, as RYAN BROWN reports: Kampala, Uganda – The sky was still an inky black when the flight from Cairo touched down at Entebbe airport near Kampala, the capital of Uganda, one morning in mid-January, the fluorescent glow spilling from the small terminal providing the only source of light.",True,,land_row_dispute,0.3564328345949647,land_row_dispute,0.11622224748134613,land_row_dispute,0.6181637705190777,agree,2016-11
The Observer,https://observer.ug/news/israel-dumps-eritrea-sudan-refugees-in-uganda-rwanda/,2016-11-25,"Israel dumps Eritrea, Sudan refugees in Uganda, Rwanda","Without a glance from the border patrol officers, he led them around the queue, to the baggage claim where their luggage awaited, and then out of the airport’s sliding-glass doors.",True,,land_row_dispute,0.27100767335162,contract_management_failure,0.09433475881814957,land_row_dispute,0.5,content_preferred,2016-11
The Observer,https://observer.ug/news/israel-dumps-eritrea-sudan-refugees-in-uganda-rwanda/,2016-11-25,"Israel dumps Eritrea, Sudan refugees in Uganda, Rwanda","Often, those who were resettled dispute whether they truly had a choice.",True,,land_row_dispute,0.16206752562981078,contract_management_failure,0.4055112600326538,contract_management_failure,0.5,semantic_override,2016-11
The Observer,https://observer.ug/news/israel-dumps-eritrea-sudan-refugees-in-uganda-rwanda/,2016-11-25,"Israel dumps Eritrea, Sudan refugees in Uganda, Rwanda","According to Interior Minister Gilad Erdan, the voluntary resettlement plan had “encourage[d] infiltrators to leave the borders of the state of Israel honourably and safely”.",True,land_row_dispute,land_row_dispute,0.4105291831093973,land_row_dispute,0.19615790247917175,land_row_dispute,0.6516717713971423,agree,2016-11
The Observer,https://observer.ug/news/we-forced-dr-besigye-to-stand-in-2016-ssemujju/,2016-11-25,We forced Dr Besigye to stand in 2016 – Ssemujju,"Besigye took the FDC flag to The Democratic Alliance (TDA), a loose coalition of opposition political parties where he was abandoned by some of the DP politicians previously allied to the Ssuubi group.",True,,land_row_dispute,0.1824562653587045,governance_oversight_failure,0.18389716744422913,land_row_dispute,0.5,content_preferred,2016-11
The Observer,https://observer.ug/news/un-pins-uganda-for-selling-weapons-to-south-sudan/,2016-11-25,UN pins Uganda for selling weapons to South Sudan,"However, the peace agreement crumbled just three months into its implementation after rival forces loyal to Kiir and Machar clashed in Juba, resulting in more killings and displacement of South Sudanese both within and without the country.",True,,procurement_irregularity,0.2373671826284335,land_row_dispute,0.2446351945400238,procurement_irregularity,0.5,content_preferred,2016-11
The Observer,https://observer.ug/business/business-business/ubl-starts-shs-300m-sanitation-project-for-nakawa-traders/,2016-11-25,UBL starts Shs 300m sanitation project for Nakawa traders,The Observer Uganda Breweries Limited on Wednesday launched a sanitation project that will see the brewery construct public sanitation facilities for traders around Port Bell and Kirombe areas in Nakawa division.,True,,procurement_irregularity,0.35993855363033533,land_row_dispute,0.11259988695383072,procurement_irregularity,0.5,content_preferred,2016-11
