source,url,publication_date,title,sentence,is_relevant,label_content,pred_content,conf_content,pred_semantic,conf_semantic,pred_final,conf_final,fusion_rule,month
The Observer,https://observer.ug/news/open-manhole-kcca-ordered-to-pay-shs-35m-to-injured-woman/,2024-12-09,Open manhole: KCCA ordered to pay Shs 35m to injured woman,"In November 2021, justice Michael Elubu ruled in favour of Legal Brain Trust, which had sued KCCA and the government for failing to protect Kampala residents from unsafe roads, drainage systems, and related infrastructure.",True,,land_row_dispute,0.10015892177279748,contract_management_failure,0.2731766104698181,land_row_dispute,0.5,content_preferred,2024-12
The Observer,https://observer.ug/news/open-manhole-kcca-ordered-to-pay-shs-35m-to-injured-woman/,2024-12-09,Open manhole: KCCA ordered to pay Shs 35m to injured woman,"This lawsuit followed the death of a 56-year-old vendor, Cissy Namukasa, who drowned in a drainage channel in Nakawa Division during a storm in 2020.",True,,land_row_dispute,0.1494579441163816,contract_management_failure,0.2117885947227478,land_row_dispute,0.5,content_preferred,2024-12
The Observer,https://observer.ug/news/open-manhole-kcca-ordered-to-pay-shs-35m-to-injured-woman/,2024-12-09,Open manhole: KCCA ordered to pay Shs 35m to injured woman,"Justice Elubu ordered KCCA to submit a comprehensive report to parliament within three months, detailing its efforts to address health and safety hazards posed by unsafe infrastructure.",True,,land_row_dispute,0.1022457601718059,quality_technical_defect,0.20835348963737488,land_row_dispute,0.5,content_preferred,2024-12
The Observer,https://observer.ug/news/ubc-report-shows-how-to-run-down-a-national-broadcaster/,2017-01-02,UBC report shows how to run down a national broadcaster,"How political neglect and interference and internal mismanagement brought UBC to the verge of collapse The Uganda Broadcasting Corporation (UBC) review committee recently submitted its report, four months since it was set up by ICT and national guidance minister Frank Tumwebaze.",True,governance_oversight_failure,governance_oversight_failure,0.06009327059959092,governance_oversight_failure,0.34224241971969604,governance_oversight_failure,0.6005839225798217,agree,2017-01
The Observer,https://observer.ug/news/ubc-report-shows-how-to-run-down-a-national-broadcaster/,2017-01-02,UBC report shows how to run down a national broadcaster,"It lays bare the gross mismanagement, political interference, disregard of human resources and the lack of equipment that have seen the corporation become “unprofitable” and get “on a steady march to financial oblivion”.",True,governance_oversight_failure,governance_oversight_failure,0.08658495982041996,governance_oversight_failure,0.3508567214012146,governance_oversight_failure,0.6093604203054086,agree,2017-01
The Observer,https://observer.ug/news/ubc-report-shows-how-to-run-down-a-national-broadcaster/,2017-01-02,UBC report shows how to run down a national broadcaster,"Financial troubles were also attributed to the ceding of assets such as land, masts and transmitters to the “poorly managed and funded” Signet, the corporation’s signal-distributing subsidiary; financial leakages and mismanagement of creditors; lack of innovation; and failure to manage corporation assets.",True,governance_oversight_failure,governance_oversight_failure,0.0882869749490331,governance_oversight_failure,0.3322432041168213,governance_oversight_failure,0.6051325447664636,agree,2017-01
The Observer,https://observer.ug/news/ubc-report-shows-how-to-run-down-a-national-broadcaster/,2017-01-02,UBC report shows how to run down a national broadcaster,The report notes that UBC has grossly flouted procurement procedures and laws.,True,procurement_irregularity,procurement_irregularity,0.1255909323435838,quality_technical_defect,0.3548017144203186,quality_technical_defect,0.5,semantic_override,2017-01
The Observer,https://observer.ug/news/ubc-report-shows-how-to-run-down-a-national-broadcaster/,2017-01-02,UBC report shows how to run down a national broadcaster,The corporation managers had not followed procurement plans and had issued bids to firms that never qualified; they also awarded and terminated contracts as they wished.,True,procurement_irregularity,procurement_irregularity,0.13442739025902992,procurement_irregularity,0.47164785861968994,procurement_irregularity,0.65151881221968,agree,2017-01
The Observer,https://observer.ug/news/ubc-report-shows-how-to-run-down-a-national-broadcaster/,2017-01-02,UBC report shows how to run down a national broadcaster,"POLITICS, MISMANAGEMENT A closer look at the report indicates that politics eroded the corporation’s editorial independence, and how it relates to regulators, the board and management.",True,governance_oversight_failure,governance_oversight_failure,0.07843329493433367,governance_oversight_failure,0.4305883049964905,governance_oversight_failure,0.6272553999827061,agree,2017-01
The Observer,https://observer.ug/news/ubc-report-shows-how-to-run-down-a-national-broadcaster/,2017-01-02,UBC report shows how to run down a national broadcaster,The ones in place were either in draft form or their implementation was weak.,True,,delay_time_overrun,0.08933909194623862,governance_oversight_failure,0.38238611817359924,governance_oversight_failure,0.5,semantic_override,2017-01
The Observer,https://observer.ug/news/ubc-report-shows-how-to-run-down-a-national-broadcaster/,2017-01-02,UBC report shows how to run down a national broadcaster,"“Some of the moveable property [and archives] is said to have been lost as a result of the forcible eviction of the then UTV from its former premises on Nakasero Hill Kampala to pave way for the construction of a hotel,” the committee was told.",True,land_row_dispute,land_row_dispute,0.13052801392553967,land_row_dispute,0.22482112050056458,land_row_dispute,0.5888372836065261,agree,2017-01
The Observer,https://observer.ug/business/certification-empowers-local-msmes-in-the-oil-and-gas-sector/,2024-10-26,Certification empowers local MSMEs in the oil and gas sector,"However, with the guidance and support from the facilitators at the Stanbic Business Incubator Limited (SBIL), he secured his first significant contract which was managing and maintaining the Jinja Fuel Storage Terminal.",True,,delay_time_overrun,0.08807092222785658,contract_management_failure,0.18164584040641785,delay_time_overrun,0.5,content_preferred,2024-10
The Observer,https://observer.ug/business/certification-empowers-local-msmes-in-the-oil-and-gas-sector/,2024-10-26,Certification empowers local MSMEs in the oil and gas sector,"This coach, who was the Head of Treasury at Stanbic Bank and an FCCA (Fellow Chartered and Certified Accountant), provided invaluable guidance in proposal writing and preparing the company for its first contract.",True,,procurement_irregularity,0.0786912747471776,procurement_irregularity,0.203745037317276,procurement_irregularity,0.5706090780161134,agree,2024-10
The Observer,https://observer.ug/business/certification-empowers-local-msmes-in-the-oil-and-gas-sector/,2024-10-26,Certification empowers local MSMEs in the oil and gas sector,"Following their first contract, they pursued certifications from the Lifting Engineers Association and the International Organization for Standardization (ISO), which further bolstered the company’s status.",True,,procurement_irregularity,0.04465814849159477,quality_technical_defect,0.31405097246170044,quality_technical_defect,0.5,semantic_override,2024-10
The Observer,https://observer.ug/business/certification-empowers-local-msmes-in-the-oil-and-gas-sector/,2024-10-26,Certification empowers local MSMEs in the oil and gas sector,"The oil and gas industry is a complex value chain with something for everyone, but only those who are prepared and well-positioned will be able to claim their piece of the cake. inarticle} inarticle}",True,,land_row_dispute,0.03935542438813756,land_row_dispute,0.21969640254974365,land_row_dispute,0.5647629567344703,agree,2024-10
The Observer,https://observer.ug/news/delayed-salaries-luwero-district-pleads-to-banks-to-be-lenient-to-civil-servants/,2023-04-30,Delayed salaries: Luwero district pleads to banks to be lenient to civil servants,"“We regret the delay of salary payments to staff due to the budget adjustments process for the additional funds we received on the payment system,” Luwero district principal human resource officer Bernard Okello said.",True,delay_time_overrun,delay_time_overrun,0.09709018932581345,delay_time_overrun,0.25763261318206787,delay_time_overrun,0.5886807006269703,agree,2023-04
The Observer,https://observer.ug/news/delayed-salaries-luwero-district-pleads-to-banks-to-be-lenient-to-civil-servants/,2023-04-30,Delayed salaries: Luwero district pleads to banks to be lenient to civil servants,"In Nakaseke, affected staff were put on notice to anticipate a delay in the payment of salaries for the month of December after the district had a wage shortfall of Shs 1.3 billion according to the second quarter releases made by the ministry of Finance.",True,delay_time_overrun,delay_time_overrun,0.11565076416530144,delay_time_overrun,0.27462828159332275,delay_time_overrun,0.597569761439656,agree,2023-04
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,"With almost a month to end the school term, the Education ministry will today decide the fate of Bridge International Academies (BIA) across the country.",True,,quality_technical_defect,0.09438267550557349,delay_time_overrun,0.16272319853305817,quality_technical_defect,0.5,content_preferred,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,"Meanwhile, BIA officials have changed their approach to the ministry as YUDAYA NANGONZI reports.",True,,quality_technical_defect,0.059886232017060545,governance_oversight_failure,0.17641057074069977,quality_technical_defect,0.5,content_preferred,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,"BIA has again written to the Education ministry’s permanent secretary, Alex Kakooza, showing commitment to work with the sector.",True,,delay_time_overrun,0.08715555908452395,contract_management_failure,0.10637995600700378,delay_time_overrun,0.5,content_preferred,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,"In a May 12, 2017 letter, the BIA co-founder and chief strategic officer, Shannon May, detailed a progress report on recent activities in all the academies.",True,,land_row_dispute,0.09217563831606017,governance_oversight_failure,0.17122991383075714,land_row_dispute,0.5,content_preferred,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,"“I write and refer to your [Kakooza] letters dated February 9 and March 3, 2017, our responses and all previous letters…,” reads the letter.",True,,land_row_dispute,0.05036904878241815,delay_time_overrun,0.15016339719295502,land_row_dispute,0.5,content_preferred,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,"“We make specific reference to your guidance in a March 3 letter and wish to update you on the work Bridge has undertaken to demonstrate our commitment to the four areas highlighted and in getting our schools licensed.” It adds, “We look forward to your continued guidance and partnership and to a greater collaboration for the betterment of education of all children in Uganda”.",True,,quality_technical_defect,0.04083597699471608,delay_time_overrun,0.20823562145233154,quality_technical_defect,0.5,content_preferred,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,"According to the BIA progress report, also copied to various ministry departments, Bridge committed itself to improving on the four areas identified by the ministry; the curriculum, infrastructure, court case and a licensing update on their academies.",True,,land_row_dispute,0.06431275212432645,delay_time_overrun,0.19239100813865662,land_row_dispute,0.5,content_preferred,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,"On the curriculum, BIA says it teaches the Ugandan curriculum and is eager to re-engage with the National Curriculum Development Centre (NCDC) to look at their materials.",True,,land_row_dispute,0.077279020726324,governance_oversight_failure,0.113069087266922,land_row_dispute,0.5,content_preferred,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,"“As to the best to our knowledge and understanding, NCDC is awaiting a green light from the ministry to formally engage with Bridge,” says the report.",True,,land_row_dispute,0.07645733549659989,delay_time_overrun,0.17529305815696716,land_row_dispute,0.5,content_preferred,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,"TEACHERS, INFRASTRUCTURE Currently, BIA employs 379 primary school teachers in all its 63 academies.",True,,land_row_dispute,0.04877886927640411,governance_oversight_failure,0.09958474338054657,land_row_dispute,0.5,content_preferred,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,“Over 50 per cent are grade III certified teachers.,True,,land_row_dispute,0.05322292426495407,quality_technical_defect,0.1782204657793045,land_row_dispute,0.5,content_preferred,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,"For those teachers that are not grade III, we want to get them licenses to teach, as we enroll them on in-service training programmes at PTCs,” the report says.” We want to start licensing all our primary teachers as soon as possible.” The revelation that some teachers are not licensed is, however, contrary to part V of the Education Act 2008 on registration and licensing of teachers.",True,,land_row_dispute,0.06580159770331623,delay_time_overrun,0.06158997491002083,land_row_dispute,0.5,content_preferred,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,"It states that, “no person shall teach in any public or private school of any description unless he or she is registered as a teacher or licensed to teach under this act”.",True,,procurement_irregularity,0.07203149795636415,procurement_irregularity,0.07278631627559662,procurement_irregularity,0.5362044535579902,agree,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,"Last year, the ministry’s inspection report faulted Bridge over its poor infrastructure, but the proprietors have pledged to improve.",True,,quality_technical_defect,0.09992007745811803,quality_technical_defect,0.3651846647262573,quality_technical_defect,0.6162761855460939,agree,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,"In all the schools, classrooms, offices and toilets are made of bricks up to window level.",True,,quality_technical_defect,0.08116799374494402,delay_time_overrun,0.07475890219211578,quality_technical_defect,0.5,content_preferred,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,"The rest of the buildings are covered with lemon-green iron sheets, which also constitute the roof.",True,,land_row_dispute,0.07807244240336997,delay_time_overrun,0.046006135642528534,land_row_dispute,0.5,content_preferred,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,"In spaces meant for windows, the proprietors used zinc chicken wire mesh.",True,,land_row_dispute,0.07642748802379003,quality_technical_defect,0.09898607432842255,land_row_dispute,0.5,content_preferred,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,This construction design cuts across all academies in Africa and Asia where this chain of schools has been established.,True,,delay_time_overrun,0.0726476124971579,delay_time_overrun,0.18760520219802856,delay_time_overrun,0.5650632036737966,agree,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,"According to the report, Bridge is now proposing to start with seven academies where “we can make cost-effective solutions to improve on our existing infrastructure”.",True,,governance_oversight_failure,0.06772473964300725,delay_time_overrun,0.1802198588848114,governance_oversight_failure,0.5,content_preferred,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,"The renovations will also include ensuring the right number of latrine stances for learners and teachers, introducing wooden frame windows and interior walling material in place of iron sheets.",True,,land_row_dispute,0.08803782271926151,quality_technical_defect,0.16567648947238922,land_row_dispute,0.5,content_preferred,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,"Recently, The Observer reported that BIA, through its managing director, Andrew White, wrote to Kakooza applying for licenses for 28 of the 63 academies.",True,,land_row_dispute,0.059506611011068,governance_oversight_failure,0.16317743062973022,land_row_dispute,0.5,content_preferred,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,"We have learnt that nine more academies have been forwarded for licensing, while others are yet to be inspected ahead of licensing.",True,,land_row_dispute,0.05958142340729168,delay_time_overrun,0.19468434154987335,land_row_dispute,0.5,content_preferred,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,"In a letter dated May 2, BIA director Christine Apiot wrote to Kakooza indicating, “further to our submission of 28 applications, we hereby submit the following [9] for licensing… we will appreciate your guidance through this process as we endeavor to comply with the ministry’s directive to have our schools licensed.” The new schools are Mbiko-BZ, Nakabizi-BZ, Adalafu-AX, Sofia-BU, Madibira-BU, Namakwekwe-ME, Namatala-ME, Mpigi-MJ, and Buwama-MJ.",True,,land_row_dispute,0.08211566471659555,delay_time_overrun,0.11388148367404938,land_row_dispute,0.5,content_preferred,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,"COURT CASE WITHDRAWN When the Education ministry announced the closure of Bridge schools early last year due to inappropriate infrastructure, hygiene and sanitation, its proprietors challenged the decision in the High court.",True,,delay_time_overrun,0.1123003205005193,land_row_dispute,0.32396429777145386,land_row_dispute,0.5,semantic_override,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,"In November 2016, court ruled in the ministry’s favour, prompting BIA officials to appeal.",True,,land_row_dispute,0.09794619552524479,contract_management_failure,0.2292923629283905,land_row_dispute,0.5,content_preferred,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,"However, in a new twist, BIA have decided to withdraw the appeal this year.",True,,land_row_dispute,0.08507560875986561,land_row_dispute,0.20523633062839508,land_row_dispute,0.5725779848470651,agree,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,"According to documents seen by The Observer, Bridge schools, through Masembe, Makubuya, Adriko, Karugaba & Ssekatawa (MMAKS) Advocates, wrote to the registrar, Court of Appeal in Kampala, indicating that they had withdrawn their notice of appeal.",True,,land_row_dispute,0.08800571573744922,land_row_dispute,0.32463377714157104,land_row_dispute,0.6031598732197551,agree,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,"“We represent the intended appellant in this matter on whose instructions we address you as below,” reads the letter.",True,,land_row_dispute,0.06263692654046511,contract_management_failure,0.12794068455696106,land_row_dispute,0.5,content_preferred,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,“We have been instructed to withdraw the Notice of Appeal filed in this court (in 2016) and hereby do so.,True,,land_row_dispute,0.09190428553417498,contract_management_failure,0.2095516175031662,land_row_dispute,0.5,content_preferred,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,"The said withdrawal effectively vacates the order staying execution obtained by our client.” It further adds: “Accordingly, there is currently no order in force on this matter and parties are at liberty to engage in amicable discussions to resolve any matters as they may please.” The letter is also stamped by the High court and shows receipt date as March 6, 2017.",True,,land_row_dispute,0.08019398563221508,contract_management_failure,0.34096235036849976,contract_management_failure,0.5,semantic_override,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,"TO STAY OR NOT In the meantime, the ministry will hold a special meeting to determine whether BIA should continue to operate in Uganda.",True,,land_row_dispute,0.07467424340787007,governance_oversight_failure,0.1357325166463852,land_row_dispute,0.5,content_preferred,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,"This follows another July 11 meeting of the permanent secretary, Alex Kakooza and various department heads at the ministry on the same matter.",True,,land_row_dispute,0.06531352821662897,delay_time_overrun,0.18890993297100067,land_row_dispute,0.5,content_preferred,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,A highly placed sourced told us the whole of last week was used to prepare reports from the various ministry units for the meeting.,True,,land_row_dispute,0.04624350916367159,payment_financial_dispute,0.21339212357997894,land_row_dispute,0.5,content_preferred,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,“All their files have been reviewed and we shall be giving them feedback today.,True,,land_row_dispute,0.08236589920322827,quality_technical_defect,0.21682965755462646,land_row_dispute,0.5,content_preferred,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,"We have sampled 10 of their academies for a start,” the source said.",True,,land_row_dispute,0.08096212157705895,delay_time_overrun,0.08016561716794968,land_row_dispute,0.5,content_preferred,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,"“We shall also give them an opportunity to explain themselves, document the minutes and share with them.",True,,land_row_dispute,0.07737155789766975,delay_time_overrun,0.08779431879520416,land_row_dispute,0.5,content_preferred,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,There could have been an impression that there is bad blood between the ministry and Bridge.,True,,quality_technical_defect,0.08914626629179956,procurement_irregularity,0.1974465548992157,quality_technical_defect,0.5,content_preferred,2017-07
The Observer,https://observer.ug/education/bridge-concedes-to-ministry-guidelines/,2017-07-17,Bridge concedes to ministry guidelines,This must be cleared.” nangonzi@observer.ug,True,,land_row_dispute,0.053380731307545885,contract_management_failure,0.099605031311512,land_row_dispute,0.5,content_preferred,2017-07
The Observer,https://observer.ug/news/funeral-services-boss-succumbs-to-covid-19-at-entebbe-airport/,2021-06-30,Funeral Services boss succumbs to Covid-19 at Entebbe airport,"Mugongo, 66, passed away at Entebbe airport on Tuesday afternoon as she was being evacuated to Nairobi, Kenya “for better treatment against Covid-19”, a family member is quoted as saying.",True,,land_row_dispute,0.0778961945056052,governance_oversight_failure,-0.002730090171098709,land_row_dispute,0.5,content_preferred,2021-06
The Observer,https://observer.ug/news/funeral-services-boss-succumbs-to-covid-19-at-entebbe-airport/,2021-06-30,Funeral Services boss succumbs to Covid-19 at Entebbe airport,"She becomes the latest high profile Ugandan to succumb to the virus in recent days following the deaths of Private Sector Foundation Uganda (Psfu) boss Gideon Badagawa and Kampala City Traders Association (Kacita) chairman Everest Kayondo, who died last week at Mulago hospital and Lifeline International hospital in Zana respectively.",True,,land_row_dispute,0.06464312529375912,governance_oversight_failure,0.12436343729496002,land_row_dispute,0.5,content_preferred,2021-06
The Observer,https://observer.ug/news/funeral-services-boss-succumbs-to-covid-19-at-entebbe-airport/,2021-06-30,Funeral Services boss succumbs to Covid-19 at Entebbe airport,"The second Covid-19 wave continues to ravage the country, leading to an oxygen shortage crisis in nearly all hospitals and the daily average death of at least 35 people in the last 3-4 weeks although some deaths remain uncaptured as people continue to treat themselves from home due to shortage of hospital beds and hiked medical bills ranging from Shs 2-5 million per day for Covid-19 patients.",True,,delay_time_overrun,0.045927513177931506,delay_time_overrun,0.107228584587574,delay_time_overrun,0.5382890244413764,agree,2021-06
The Observer,https://observer.ug/news/funeral-services-boss-succumbs-to-covid-19-at-entebbe-airport/,2021-06-30,Funeral Services boss succumbs to Covid-19 at Entebbe airport,"Mugongo and her late brother Fred Katamba Mukiibi pioneered commercial funeral services in the country in 1994 with their UFS, drawing scorn from the general population over what many considered a cultural taboo at the time, offering services ranging from the feeding of mourners, offering criers for hire, hearse and transport services, treating bodies to grave construction, post-death counseling, grave digging and construction, coffin sales among others.",True,,land_row_dispute,0.09107701571841324,payment_financial_dispute,0.06483796238899231,land_row_dispute,0.5,content_preferred,2021-06
The Observer,https://observer.ug/news/funeral-services-boss-succumbs-to-covid-19-at-entebbe-airport/,2021-06-30,Funeral Services boss succumbs to Covid-19 at Entebbe airport,"Only last week, Mugongo gave media interviews indicating how her company had become overstretched by coronavirus following accusations that they had hiked their funeral services fees so as to reap from the pandemic.",True,,land_row_dispute,0.07728668160172537,contract_management_failure,0.20323637127876282,land_row_dispute,0.5,content_preferred,2021-06
The Observer,https://observer.ug/news/funeral-services-boss-succumbs-to-covid-19-at-entebbe-airport/,2021-06-30,Funeral Services boss succumbs to Covid-19 at Entebbe airport,She admitted hiking the fees but attributed it to the high demand for their services and the risks involved in handling Covid-19 burials.,True,,delay_time_overrun,0.08591009881792963,payment_financial_dispute,0.28315189480781555,delay_time_overrun,0.5,content_preferred,2021-06
The Observer,https://observer.ug/news/funeral-services-boss-succumbs-to-covid-19-at-entebbe-airport/,2021-06-30,Funeral Services boss succumbs to Covid-19 at Entebbe airport,Mugongo undertook professional funeral management training at Salisbury College of Funeral Sciences and Embalming in London.,True,,land_row_dispute,0.08711695146842158,delay_time_overrun,0.012076463550329208,land_row_dispute,0.5,content_preferred,2021-06
