source,url,publication_date,title,sentence,is_relevant,label_content,pred_content,conf_content,pred_semantic,conf_semantic,pred_final,conf_final,fusion_rule,month
The Observer,https://observer.ug/news/food-prices-rise-in-nebbi-after-vendor-evictions/,2026-04-10,Food prices rise in Nebbi after vendor evictions,"The eviction of kiosks and makeshift structures in the central business district is intended to pave way for infrastructure development, including the installation of streetlights, walkways and drainage systems along the 33-kilometre Alwi–Nebbi town road currently under construction by China Railway 18 Bureau Group.",True,land_row_dispute,delay_time_overrun,0.0,delay_time_overrun,0.22004130482673645,delay_time_overrun,0.5550103262066841,agree,2026-04
The Observer,https://observer.ug/news/nandutu-apologises-to-museveni-over-iron-sheets-theft-pleads-for-non-custodial-sentence/,2026-04-10,"Nandutu apologises to Museveni over iron sheet theft, pleads for non-custodial sentence","The prosecution team of state attorneys pushed for a deterrent sentence, arguing that Nandutu’s actions constituted a clear abuse of office and breach of public trust.",True,,delay_time_overrun,0.0,contract_management_failure,0.24961024522781372,contract_management_failure,0.5,semantic_override,2026-04
The Observer,https://observer.ug/news/nandutu-apologises-to-museveni-over-iron-sheets-theft-pleads-for-non-custodial-sentence/,2026-04-10,"Nandutu apologises to Museveni over iron sheet theft, pleads for non-custodial sentence","The state argued that although Nandutu is a first-time offender, the “premeditated and sophisticated” nature of the offence — including moving the iron sheets to a private farm for nine months — negated any claim of mistake. “This was not an impulsive act, but a carefully orchestrated course of conduct designed to evade scrutiny,” the prosecution submitted.",True,,delay_time_overrun,0.0,procurement_irregularity,0.13393014669418335,delay_time_overrun,0.5,content_preferred,2026-04
The Observer,https://observer.ug/news/nandutu-apologises-to-museveni-over-iron-sheets-theft-pleads-for-non-custodial-sentence/,2026-04-10,"Nandutu apologises to Museveni over iron sheet theft, pleads for non-custodial sentence","They argued that since government had been made whole through recoveries and compensation, a prison sentence would be unnecessarily punitive.",True,land_row_dispute,delay_time_overrun,0.0,land_row_dispute,0.23789271712303162,land_row_dispute,0.5,semantic_override,2026-04
The Observer,https://observer.ug/news/mubende-goats-introduced-in-zombo/,2026-04-09,Mubende goats introduced in Zombo,"Under the initiative, NARO trained the initial 15 beneficiaries under the Zombo Town Council Goat Farmers’ Group to pilot the project.",True,,delay_time_overrun,0.9052723675939475,land_row_dispute,0.17758533358573914,delay_time_overrun,0.9052723675939475,content_preferred,2026-04
The Observer,https://observer.ug/business/africa-pushes-for-new-global-financial-order-as-aid-models-face-scrutiny/,2026-04-10,Africa pushes for new global financial order as aid models face scrutiny,Analysts argue that this imbalance has left governments across the continent grappling with difficult choices between servicing external debt and funding essential public services such as healthcare and infrastructure.,True,,delay_time_overrun,0.0,governance_oversight_failure,0.2683800756931305,governance_oversight_failure,0.5,semantic_override,2026-04
The Observer,https://observer.ug/business/africa-pushes-for-new-global-financial-order-as-aid-models-face-scrutiny/,2026-04-10,Africa pushes for new global financial order as aid models face scrutiny,"With more than 60 per cent of the continent’s population under the age of 25, there is growing pressure to bridge the gap between youthful demographics and traditionally older political leadership structures.",True,,delay_time_overrun,0.0,governance_oversight_failure,0.14201384782791138,delay_time_overrun,0.5,content_preferred,2026-04
The Observer,https://observer.ug/business/euro-gold-to-refine-gold-for-bank-of-uganda/,2026-04-09,Euro Gold to refine gold for Bank of Uganda,"The Observer The Bank of Uganda (BoU) has signed a contract with Euro Gold Refinery to commence supply of refined gold under the Domestic Gold Purchase Programme, a move aimed at strengthening the country’s reserves and promoting value addition.",True,,procurement_irregularity,0.191137092247657,payment_financial_dispute,0.1967003345489502,procurement_irregularity,0.5,content_preferred,2026-04
The Observer,https://observer.ug/business/euro-gold-to-refine-gold-for-bank-of-uganda/,2026-04-09,Euro Gold to refine gold for Bank of Uganda,"According to Benard Feni, director of Euro Gold Refinery, the contract was awarded following a competitive bidding process open to eligible refineries. “The central bank made an open call for bids, and Euro Gold has won the contract.",True,,procurement_irregularity,0.191137092247657,procurement_irregularity,0.2674219310283661,procurement_irregularity,0.6146397558190058,agree,2026-04
The Observer,https://observer.ug/business/euro-gold-to-refine-gold-for-bank-of-uganda/,2026-04-09,Euro Gold to refine gold for Bank of Uganda,Feni described the contract as a major milestone for the refinery and a boost for local participation in the gold value chain. “We are very happy.,True,,procurement_irregularity,0.191137092247657,contract_management_failure,0.21394005417823792,procurement_irregularity,0.5,content_preferred,2026-04
The Observer,https://observer.ug/business/euro-gold-to-refine-gold-for-bank-of-uganda/,2026-04-09,Euro Gold to refine gold for Bank of Uganda,"He added that the refinery aims to position Uganda as a regional gold hub. “By 2030, we want Uganda to be known as a gold hub, not just exporting raw materials, but producing high-quality, 24-karat bullion for the global market,” Feni said.",True,,delay_time_overrun,0.0,contract_management_failure,0.0759754404425621,delay_time_overrun,0.5,content_preferred,2026-04
The Observer,https://observer.ug/business/euro-gold-to-refine-gold-for-bank-of-uganda/,2026-04-09,Euro Gold to refine gold for Bank of Uganda,"To strengthen the value chain, Euro Gold Refinery has partnered with local mining communities.",True,,delay_time_overrun,0.0,land_row_dispute,0.10397959500551224,delay_time_overrun,0.5,content_preferred,2026-04
The Observer,https://observer.ug/business/euro-gold-to-refine-gold-for-bank-of-uganda/,2026-04-09,Euro Gold to refine gold for Bank of Uganda,The refinery has also supported Kakoka artisanal miners in Abim to obtain a mining licence and signed agreements to supply gold.,True,,delay_time_overrun,0.0,payment_financial_dispute,0.15439604222774506,delay_time_overrun,0.5,content_preferred,2026-04
The Observer,https://observer.ug/business/euro-gold-to-refine-gold-for-bank-of-uganda/,2026-04-09,Euro Gold to refine gold for Bank of Uganda,"Feni said the refinery’s operations have created employment opportunities, with more than 70 per cent of its workforce comprising Ugandans trained to meet international standards. “We are helping miners move from raw gold to refined products so they can fetch better prices on the international market,” he said.",True,,delay_time_overrun,0.0,payment_financial_dispute,0.11093555390834808,delay_time_overrun,0.5,content_preferred,2026-04
The Observer,https://observer.ug/business/euro-gold-to-refine-gold-for-bank-of-uganda/,2026-04-09,Euro Gold to refine gold for Bank of Uganda,"This contract is a sign of trust in our ability to deliver quality,” Feni said.",True,,procurement_irregularity,0.191137092247657,contract_management_failure,0.3645789623260498,procurement_irregularity,0.5,content_preferred,2026-04
The Observer,https://observer.ug/business/euro-gold-to-refine-gold-for-bank-of-uganda/,2026-04-09,Euro Gold to refine gold for Bank of Uganda,"Euro Gold Refinery (U) SMC Ltd, Uganda’s first fully locally owned gold refinery, was launched in Kampala in July 2025 by the minister of Energy and Mineral Development, Ruth Nankabirwa.",True,,delay_time_overrun,0.0,governance_oversight_failure,0.04516288638114929,delay_time_overrun,0.5,content_preferred,2026-04
The Observer,https://observer.ug/business/musicians-should-think-beyond-miming-at-kwanjula-and-weddings/,2026-04-01,Musicians should think beyond miming at kwanjula and weddings,"Congolese musicians ruled the airwaves and the stages at Gaba beach, Nakivubo stadium and the beaches of Entebbe.",True,,delay_time_overrun,0.0,delay_time_overrun,0.040772341191768646,delay_time_overrun,0.5101930852979422,agree,2026-04
The Observer,https://observer.ug/business/totalenergies-revamps-lpg-filling-plant-in-jinja/,2026-03-31,TotalEnergies revamps LPG filling plant in Jinja,"The Observer TotalEnergies has commissioned a revamped Liquefied Petroleum Gas (LPG) filling and storage plant in Jinja, aimed at boosting supply of clean cooking energy in Uganda.",True,,delay_time_overrun,0.0,payment_financial_dispute,0.12136489152908325,delay_time_overrun,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/totalenergies-revamps-lpg-filling-plant-in-jinja/,2026-03-31,TotalEnergies revamps LPG filling plant in Jinja,"The facility, originally constructed in 2016 and scheduled to begin operations in 2017, reached full operational completion in December 2025 following refurbishment.",True,,delay_time_overrun,0.0,delay_time_overrun,0.335686057806015,delay_time_overrun,0.5839215144515038,agree,2026-03
The Observer,https://observer.ug/business/totalenergies-revamps-lpg-filling-plant-in-jinja/,2026-03-31,TotalEnergies revamps LPG filling plant in Jinja,"The upgraded plant is equipped with automated filling technology and enhanced safety systems designed to ensure accurate cylinder filling, prevent leakage and provide tamper-proof sealing.",True,,delay_time_overrun,0.0,quality_technical_defect,0.1747368723154068,delay_time_overrun,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/totalenergies-revamps-lpg-filling-plant-in-jinja/,2026-03-31,TotalEnergies revamps LPG filling plant in Jinja,"The facility sits on approximately five acres, part of which is currently used for production, with additional space reserved for future expansion.",True,,delay_time_overrun,0.0,delay_time_overrun,0.16424807906150818,delay_time_overrun,0.541062019765377,agree,2026-03
The Observer,https://observer.ug/business/totalenergies-revamps-lpg-filling-plant-in-jinja/,2026-03-31,TotalEnergies revamps LPG filling plant in Jinja,"It has a storage capacity of up to 140 tonnes of marketable gas before cylinder filling and can produce more than 40 tonnes per day, up from about 30 tonnes previously.",True,,delay_time_overrun,0.0,delay_time_overrun,0.07537594437599182,delay_time_overrun,0.518843986093998,agree,2026-03
The Observer,https://observer.ug/business/totalenergies-revamps-lpg-filling-plant-in-jinja/,2026-03-31,TotalEnergies revamps LPG filling plant in Jinja,"Daily cylinder output ranges between 40 and 50 tonnes depending on demand, with additional capacity available for other product lines.",True,,delay_time_overrun,0.0,quality_technical_defect,0.06442523002624512,delay_time_overrun,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/totalenergies-revamps-lpg-filling-plant-in-jinja/,2026-03-31,TotalEnergies revamps LPG filling plant in Jinja,"Olufemi Babajide, managing director of TotalEnergies Marketing Uganda Limited, said the investment reflects the company’s long-term commitment to supporting Uganda’s energy transition and expanding access to cleaner cooking solutions. “This refurbished plant reaffirms our commitment to deliver quality, reliable and clean energy to Ugandans, especially as the country prepares for local production of LPG in the oil region,” Babajide said.",True,,delay_time_overrun,0.0,procurement_irregularity,0.11208231747150421,delay_time_overrun,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/totalenergies-revamps-lpg-filling-plant-in-jinja/,2026-03-31,TotalEnergies revamps LPG filling plant in Jinja,"Biova Agbokou, executive vice president for TotalEnergies East and Central Africa, said the expanded facility supports the company’s ambition to provide 100 million people in Africa and India with access to clean cooking by 2030.",True,,delay_time_overrun,0.0,delay_time_overrun,0.07250221818685532,delay_time_overrun,0.5181255545467138,agree,2026-03
The Observer,https://observer.ug/business/totalenergies-revamps-lpg-filling-plant-in-jinja/,2026-03-31,TotalEnergies revamps LPG filling plant in Jinja,"He noted that wider adoption of LPG could reduce reliance on charcoal and firewood, cut carbon emissions and lower health risks associated with indoor air pollution.",True,,delay_time_overrun,0.0,governance_oversight_failure,0.07626499235630035,delay_time_overrun,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/totalenergies-revamps-lpg-filling-plant-in-jinja/,2026-03-31,TotalEnergies revamps LPG filling plant in Jinja,"Ben Kagonyera, manager for business development at the Uganda National Oil Company (UNOC), said the commissioning marks an important step in strengthening Uganda’s clean energy supply. “This investment is timely and complements efforts to promote clean cooking solutions and sustainable energy use,” Kagonyera said.",True,,delay_time_overrun,0.0,payment_financial_dispute,0.13348369300365448,delay_time_overrun,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/totalenergies-revamps-lpg-filling-plant-in-jinja/,2026-03-31,TotalEnergies revamps LPG filling plant in Jinja,"He added that UNOC’s partnership with TotalEnergies in the upstream sector could support future domestic LPG supply once oil production begins. “With the commencement of oil production, gas will also be produced.",True,,delay_time_overrun,0.0,contract_management_failure,0.14583313465118408,delay_time_overrun,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/totalenergies-revamps-lpg-filling-plant-in-jinja/,2026-03-31,TotalEnergies revamps LPG filling plant in Jinja,"This presents an opportunity for Uganda to supply locally produced gas to its citizens and improve access to LPG,” he said.",True,,delay_time_overrun,0.0,land_row_dispute,0.09589842706918716,delay_time_overrun,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/totalenergies-revamps-lpg-filling-plant-in-jinja/,2026-03-31,TotalEnergies revamps LPG filling plant in Jinja,"Kagonyera explained that LPG production will be linked to oil output, with excess gas expected to come on stream once oil production starts.",True,,delay_time_overrun,0.0,payment_financial_dispute,0.0905882865190506,delay_time_overrun,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/totalenergies-revamps-lpg-filling-plant-in-jinja/,2026-03-31,TotalEnergies revamps LPG filling plant in Jinja,TotalEnergies Marketing Uganda Limited has operated in Uganda since 1955 and currently runs more than 200 service stations across the country.,True,,delay_time_overrun,0.0,procurement_irregularity,0.06514701247215271,delay_time_overrun,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/totalenergies-revamps-lpg-filling-plant-in-jinja/,2026-03-31,TotalEnergies revamps LPG filling plant in Jinja,Your email address will not be published.,True,,delay_time_overrun,0.0,procurement_irregularity,0.11131931096315384,delay_time_overrun,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/totalenergies-revamps-lpg-filling-plant-in-jinja/,2026-03-31,TotalEnergies revamps LPG filling plant in Jinja,"Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Sign up and get daily updates right to your inbox.",True,,delay_time_overrun,0.0,quality_technical_defect,0.07187946140766144,delay_time_overrun,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/uganda-has-enough-fuel-stock-until-may-govt/,2026-03-31,Uganda has enough fuel stock until May – govt,"The ministry added that incoming shipments scheduled for April will boost national stocks, with more than 350 million litres of petroleum products expected to arrive through Kenya’s coastal infrastructure.",True,,delay_time_overrun,0.0,delay_time_overrun,0.13652221858501434,delay_time_overrun,0.5341305546462536,agree,2026-03
The Observer,https://observer.ug/business/economics-of-forgiveness-a-final-chance-to-reset-your-business-debt/,2026-03-29,Economics of forgiveness: A final chance to reset your business debt,"It is, in many ways, a bridge between enforcement and cooperation, a recognition that while compliance is mandatory, achieving it sometimes requires flexibility.",True,,delay_time_overrun,0.0,governance_oversight_failure,0.2760767340660095,governance_oversight_failure,0.5,semantic_override,2026-03
The Observer,https://observer.ug/business/investments-in-small-scale-industries-could-lead-to-improved-incomes/,2026-03-29,Investments in small-scale industries could lead to improved incomes,We have always had one international airport at Entebbe and some airfields in many parts of the country.,True,,delay_time_overrun,0.0,delay_time_overrun,0.020685188472270966,delay_time_overrun,0.5051712971180677,agree,2026-03
The Observer,https://observer.ug/business/investments-in-small-scale-industries-could-lead-to-improved-incomes/,2026-03-29,Investments in small-scale industries could lead to improved incomes,Construction of an international airport is underway in Kabaale just outside Hoima ostensibly to support the oil and gas sector.,True,,delay_time_overrun,0.0,delay_time_overrun,0.13093718886375427,delay_time_overrun,0.5327342972159386,agree,2026-03
The Observer,https://observer.ug/business/investments-in-small-scale-industries-could-lead-to-improved-incomes/,2026-03-29,Investments in small-scale industries could lead to improved incomes,The proposers of the airport claim that this is an existing gap.,True,,delay_time_overrun,0.0,delay_time_overrun,0.2897990345954895,delay_time_overrun,0.5724497586488724,agree,2026-03
The Observer,https://observer.ug/business/investments-in-small-scale-industries-could-lead-to-improved-incomes/,2026-03-29,Investments in small-scale industries could lead to improved incomes,I am also not sure whether it makes sense to build an international airport whose main business is refueling flights from South America.,True,,delay_time_overrun,0.0,delay_time_overrun,0.09006432443857193,delay_time_overrun,0.522516081109643,agree,2026-03
The Observer,https://observer.ug/business/investments-in-small-scale-industries-could-lead-to-improved-incomes/,2026-03-29,Investments in small-scale industries could lead to improved incomes,What else caused debate was the release of the artistic impressions of the Nyakisharara airport.,True,,delay_time_overrun,0.0,land_row_dispute,0.17774927616119385,delay_time_overrun,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/investments-in-small-scale-industries-could-lead-to-improved-incomes/,2026-03-29,Investments in small-scale industries could lead to improved incomes,Some people claimed the airport looked exactly the same as one somewhere in the Middle East.,True,,delay_time_overrun,0.0,delay_time_overrun,0.06329743564128876,delay_time_overrun,0.5158243589103222,agree,2026-03
The Observer,https://observer.ug/business/investments-in-small-scale-industries-could-lead-to-improved-incomes/,2026-03-29,Investments in small-scale industries could lead to improved incomes,The infrastructure is poor enabling only small aircraft to operate at these fields.,True,,delay_time_overrun,0.0,quality_technical_defect,0.1602277159690857,delay_time_overrun,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/namananga-forest-on-brink-and-race-to-save-it/,2026-03-26,Namananga forest on brink and race to save it,"The Observer At the edge of Kayunga district lies the 459-hectare Namananga forest reserve, a once- thriving ecosystem now heavily degraded by charcoal burning, firewood harvesting, and encroachment for construction.",True,,delay_time_overrun,0.0,land_row_dispute,0.13672620058059692,delay_time_overrun,0.5,content_preferred,2026-03
The Observer,https://observer.ug/business/namananga-forest-on-brink-and-race-to-save-it/,2026-03-26,Namananga forest on brink and race to save it,"In an effort to restore the degraded landscape, the National Forestry Authority (NFA), in partnership with Uganda Breweries Limited (UBL) and Rotary Club, has launched a Shs 372 million forest restoration project aimed at planting 80,000 indigenous trees.",True,,delay_time_overrun,0.9052723675939475,land_row_dispute,0.14078646898269653,delay_time_overrun,0.9052723675939475,content_preferred,2026-03
The Observer,https://observer.ug/business/namananga-forest-on-brink-and-race-to-save-it/,2026-03-26,Namananga forest on brink and race to save it,The trees we plant today will do far more than grow into forests.,True,,delay_time_overrun,0.0,delay_time_overrun,0.1159665659070015,delay_time_overrun,0.5289916414767504,agree,2026-03
The Observer,https://observer.ug/business/namananga-forest-on-brink-and-race-to-save-it/,2026-03-26,Namananga forest on brink and race to save it,"A small seed becomes a tree, a stream becomes a river, and small actions taken together create lasting change,” she said. “As we plant trees, we are doing something simple yet powerful investing in the future of our environment and the well-being of communities that depend on it.” She noted that the company’s operations are closely tied to Uganda’s natural resources, including water and agricultural inputs such as barley, sorghum, and maize, all of which depend on a healthy ecosystem. “True conservation succeeds when organizations, businesses, and communities work together, including the dedicated eco-champions and local communities who protect these forests every day,” she added.",True,,delay_time_overrun,0.0,land_row_dispute,0.20580139756202698,land_row_dispute,0.5,semantic_override,2026-03
New Vision,https://www.newvision.co.ug/category/agriculture/kasana-luweero-diocese-launches-climate-chang-NV_231584_042026,2026-04-10,"Kasana Luweero Diocese launches climate change adaptation, mitigation project","________________ The Catholic church has been commended for being a powerful community mobiliser capable of influencing values, behaviours, and development pathways.",True,,delay_time_overrun,0.0,governance_oversight_failure,0.16174426674842834,delay_time_overrun,0.5,content_preferred,2026-04
New Vision,https://www.newvision.co.ug/category/agriculture/kasana-luweero-diocese-launches-climate-chang-NV_231584_042026,2026-04-10,"Kasana Luweero Diocese launches climate change adaptation, mitigation project","The Catholic church is not only a spiritual authority, but also a powerful mobiliser of communities capable of influencing values, behaviours, and development pathways, a senior government official said in Luweero on Thursday.",True,,delay_time_overrun,0.0,governance_oversight_failure,0.19687822461128235,delay_time_overrun,0.5,content_preferred,2026-04
New Vision,https://www.newvision.co.ug/category/agriculture/kasana-luweero-diocese-launches-climate-chang-NV_231584_042026,2026-04-10,"Kasana Luweero Diocese launches climate change adaptation, mitigation project","Edward Ddamulira Sengonzi, who is the accounting officer /undersecretary, Ministry of Finance, Planning and Economic Development, made the remarks while closing a one-day conference on economic empowerment of small holder farmers in low-emission agricultural production and sustainable renewable energy.",True,,delay_time_overrun,0.0,payment_financial_dispute,0.18252769112586975,delay_time_overrun,0.5,content_preferred,2026-04
New Vision,https://www.newvision.co.ug/category/agriculture/kasana-luweero-diocese-launches-climate-chang-NV_231584_042026,2026-04-10,"Kasana Luweero Diocese launches climate change adaptation, mitigation project","Edward Ddamulira Sengonzi exchanges gifts with Kasana Luweero Catholic Bishop Lawrence Mukasa. (Photo by Frederick Kiwanuka) The conference, whose theme was "" productive use of renewable energy for profitable and low-emission farming in Uganda"" , was organised by Karitas Kasanaensis, a social development arm of Kasana Luweero Catholic diocese.",True,,delay_time_overrun,0.0,land_row_dispute,0.10161607712507248,delay_time_overrun,0.5,content_preferred,2026-04
New Vision,https://www.newvision.co.ug/category/agriculture/kasana-luweero-diocese-launches-climate-chang-NV_231584_042026,2026-04-10,"Kasana Luweero Diocese launches climate change adaptation, mitigation project","The function synchronised with the launch of a climate change adaptation and mitigation project, which is to be spearheaded by Karitas Kasana Luweero Catholic diocese.",True,,delay_time_overrun,0.9052723675939475,delay_time_overrun,0.15710431337356567,delay_time_overrun,0.7655941702418783,agree,2026-04
New Vision,https://www.newvision.co.ug/category/agriculture/kasana-luweero-diocese-launches-climate-chang-NV_231584_042026,2026-04-10,"Kasana Luweero Diocese launches climate change adaptation, mitigation project",Sengonzi said the Catholic Church holds a unique position in guiding society towards responsible stewardship of creation that is grounded in faith and moral responsibility.,True,,delay_time_overrun,0.0,governance_oversight_failure,0.11215202510356903,delay_time_overrun,0.5,content_preferred,2026-04
New Vision,https://www.newvision.co.ug/category/agriculture/kasana-luweero-diocese-launches-climate-chang-NV_231584_042026,2026-04-10,"Kasana Luweero Diocese launches climate change adaptation, mitigation project","Sengonzi, who is also the Vision Group board chairman, said the Catholic church has played a transformative role by promoting sustainable land use, supporting planting, encouraging adoption of clean energy technologies and even participating in emerging opportunities, such as carbon markets.",True,,delay_time_overrun,0.0,governance_oversight_failure,0.10077551007270813,delay_time_overrun,0.5,content_preferred,2026-04
New Vision,https://www.newvision.co.ug/category/agriculture/kasana-luweero-diocese-launches-climate-chang-NV_231584_042026,2026-04-10,"Kasana Luweero Diocese launches climate change adaptation, mitigation project","He said the conference, which brought together farmers, development partners, government officials and the clergy, was timely because climate change had become a serious economic and macro fiscal risk.",True,,delay_time_overrun,0.0,delay_time_overrun,0.2100079208612442,delay_time_overrun,0.552501980215311,agree,2026-04
New Vision,https://www.newvision.co.ug/category/agriculture/kasana-luweero-diocese-launches-climate-chang-NV_231584_042026,2026-04-10,"Kasana Luweero Diocese launches climate change adaptation, mitigation project","""Climate change is not only an environmental concern, but a serious economic and macro fiscal risk,"" he said.",True,,delay_time_overrun,0.0,payment_financial_dispute,0.13624754548072815,delay_time_overrun,0.5,content_preferred,2026-04
New Vision,https://www.newvision.co.ug/category/agriculture/kasana-luweero-diocese-launches-climate-chang-NV_231584_042026,2026-04-10,"Kasana Luweero Diocese launches climate change adaptation, mitigation project","Quoting the country climate and development report, Sengonzi said Uganda annually spends over USD 140 million on climate change-related issues.",True,,delay_time_overrun,0.0,land_row_dispute,0.13620400428771973,delay_time_overrun,0.5,content_preferred,2026-04
New Vision,https://www.newvision.co.ug/category/agriculture/kasana-luweero-diocese-launches-climate-chang-NV_231584_042026,2026-04-10,"Kasana Luweero Diocese launches climate change adaptation, mitigation project","He said the increased frequency of climate change shocks like droughts, floods, and landslides was eroding people's livelihoods and reversing development gains.",True,,delay_time_overrun,0.0,contract_management_failure,0.18210095167160034,delay_time_overrun,0.5,content_preferred,2026-04
New Vision,https://www.newvision.co.ug/category/agriculture/kasana-luweero-diocese-launches-climate-chang-NV_231584_042026,2026-04-10,"Kasana Luweero Diocese launches climate change adaptation, mitigation project","""It is therefore fitting that today's dialogue focuses on the intersection of renewable energy, agriculture and climate resilience,"" Sengonzi said.",True,,delay_time_overrun,0.0,land_row_dispute,0.10222936421632767,delay_time_overrun,0.5,content_preferred,2026-04
New Vision,https://www.newvision.co.ug/category/agriculture/kasana-luweero-diocese-launches-climate-chang-NV_231584_042026,2026-04-10,"Kasana Luweero Diocese launches climate change adaptation, mitigation project","He said productive use of renewable energy, through solar irrigation, agro processing and clean cooking, offers a pathway to increase agricultural productivity, reduce emissions and enhance household incomes.",True,,delay_time_overrun,0.0,payment_financial_dispute,0.04523004591464996,delay_time_overrun,0.5,content_preferred,2026-04
New Vision,https://www.newvision.co.ug/category/agriculture/kasana-luweero-diocese-launches-climate-chang-NV_231584_042026,2026-04-10,"Kasana Luweero Diocese launches climate change adaptation, mitigation project","""This is not only a technical solution, but also an economic and moral imperative,"" he said.",True,,delay_time_overrun,0.0,contract_management_failure,0.1166987493634224,delay_time_overrun,0.5,content_preferred,2026-04
